"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"75","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 23:46:25,FALSE,NA,"1258543743306629121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sympathy811",665,TRUE,FALSE,NA,NA
"76","TAIWAN: No Lockdowns, No Closed Businesses, Non-WHO Member, and Relatively Unaffected by #COVID-19 https://t.co/iZZJJj9Jn5
@realdonaldtrump",FALSE,0,NA,2020-05-07 23:46:07,FALSE,NA,"1258543666395639808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fyrfyter19",0,FALSE,FALSE,NA,NA
"77","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:45:30,FALSE,NA,"1258543512447905792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PinchandScrimp",1300,TRUE,FALSE,NA,NA
"78","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:45:26,FALSE,NA,"1258543493397405697",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","linnyc2000",1300,TRUE,FALSE,NA,NA
"79","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:45:23,FALSE,NA,"1258543480978063361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beaujolais_4",524,TRUE,FALSE,NA,NA
"80","@TheRickWilson @MayIrmamay14 A prayer for @realDonaldTrump. 

Please Dear Lord share with POTUS, a taste of the cra… https://t.co/baG0WGwW7z",FALSE,0,"TheRickWilson",2020-05-07 23:45:20,TRUE,"1258521498530115584","1258543468667760640","19084896","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtbow1000",0,FALSE,FALSE,NA,NA
"81","Coronavirus updates: Death toll tops 20,000 in New York state - ABC News via @ABC - https://t.co/LU5HRGfxIX… https://t.co/hDTvHQGKnF",FALSE,0,NA,2020-05-07 23:45:16,TRUE,NA,"1258543454172270593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babsplace1",0,FALSE,FALSE,NA,NA
"82","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:45:16,FALSE,NA,"1258543453580845056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lcook74",524,TRUE,FALSE,NA,NA
"83","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 23:45:12,FALSE,NA,"1258543436350713856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","borstel_walter",518,TRUE,FALSE,NA,NA
"84","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:45:06,FALSE,NA,"1258543410832502785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FreedomUSA2017",524,TRUE,FALSE,NA,NA
"85","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:44:54,FALSE,NA,"1258543359586562049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LCMarsh2",524,TRUE,FALSE,NA,NA
"86","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:44:47,FALSE,NA,"1258543332768092161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TruthLo35783893",524,TRUE,FALSE,NA,NA
"87","RT @Paul_VanDerMeer: .@realDonaldTrump are you listening  THIS TIME Donald??

World Health Organization epidemiologist Maria Van Kerkhove t…",FALSE,0,NA,2020-05-07 23:44:47,FALSE,NA,"1258543330104709121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrazyBob48",11,TRUE,FALSE,NA,NA
"88","RT @keithmartinmd: .@WhiteHouse @realDonaldTrump Please, immediately put the procurement of PPE &amp; other medical supplies in the hands of pr…",FALSE,0,NA,2020-05-07 23:44:43,FALSE,NA,"1258543316783689728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CUGHnews",2,TRUE,FALSE,NA,NA
"89","But if nobody’s got any money to spend how’s that going to work @realDonaldTrump? Think about it. Give everyone a… https://t.co/VeZiBEsff9",FALSE,0,NA,2020-05-07 23:44:25,TRUE,NA,"1258543237330948098",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","slothsforme",0,FALSE,FALSE,NA,NA
"90","RT @rnlynn1958: I believe COVID-19 Is Being Weaponized By The @DNC @SpeakerPelosi #DeepStateCabal to Take Down The Greatest President Of Al…",FALSE,0,NA,2020-05-07 23:44:20,FALSE,NA,"1258543218313949191",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hasexce44",113,TRUE,FALSE,NA,NA
"91","@wickerrecords 

A prayer for @realDonaldTrump. 

Please Dear Lord share with POTUS, a taste of the crabs, lice, sy… https://t.co/u5a4AR8jv8",FALSE,0,"wickerrecords",2020-05-07 23:44:16,TRUE,NA,"1258543202283315207","177576160","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtbow1000",0,FALSE,FALSE,NA,NA
"92","RT @KDuffySr: The left follows its own rules while it enforces draconian rules for the rest of us. Especially the hypocrisy of their leftis…",FALSE,0,NA,2020-05-07 23:44:10,FALSE,NA,"1258543178287726594",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Orangesweettree",135,TRUE,FALSE,NA,NA
"93","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:44:01,FALSE,NA,"1258543140488658944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DarylForsberg",524,TRUE,FALSE,NA,NA
"94","RT @the_resistor: @JoeBiden ""A Grave Hardship"" ~ The INABILITY &amp; UNWILLINGNESS of @realDonaldTrump to LEAD 

33.5 MILLION Unemployed
76,681…",FALSE,0,NA,2020-05-07 23:43:48,FALSE,NA,"1258543081990680576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CDL2004",25,TRUE,FALSE,NA,NA
"95","RT @dcexaminer: ""Impeachment 2.0"" or ""C.O.U.P""

@GOPLeader, @RepAndyBiggsAZ, and @RepLouieGohmert call out the anti-@realdonaldTrump COVID-…",FALSE,0,NA,2020-05-07 23:43:41,FALSE,NA,"1258543053481971712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JerriDougherty",94,TRUE,FALSE,NA,NA
"96","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 23:43:37,FALSE,NA,"1258543037862408193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Findings2020",659,TRUE,FALSE,NA,NA
"97","RT @realannapaulina: Today I launch the #ThankYou45 campaign to highlight how @realDonaldTrump has delivered for FL to respond to COVID-19.…",FALSE,0,NA,2020-05-07 23:43:19,FALSE,NA,"1258542964009099264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michellekathry9",272,TRUE,FALSE,NA,NA
"98","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:42:58,FALSE,NA,"1258542873894547456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HilkeLinda",1300,TRUE,FALSE,NA,NA
"99","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:42:37,FALSE,NA,"1258542785621192704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RiderBangles",1300,TRUE,FALSE,NA,NA
"100","RT @mackette52: #CNNstillSUCKS

watched 30 minutes&gt; @ATT @CNN 

STILL SUCKS

Went ON+ON about @realDonaldTrump valet testing POSITIVE 4 #Co…",FALSE,0,NA,2020-05-07 23:42:34,FALSE,NA,"1258542771901587456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mackette52",1,TRUE,FALSE,NA,NA
"101","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:42:11,FALSE,NA,"1258542677290704896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keithk42",524,TRUE,FALSE,NA,NA
"102","RT @the_resistor: @JoeBiden ""A Grave Hardship"" ~ The INABILITY &amp; UNWILLINGNESS of @realDonaldTrump to LEAD 

33.5 MILLION Unemployed
76,681…",FALSE,0,NA,2020-05-07 23:41:38,FALSE,NA,"1258542537700110336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamad7214",25,TRUE,FALSE,NA,NA
"103","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 23:41:22,FALSE,NA,"1258542473778917376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jowilkerson88",659,TRUE,FALSE,NA,NA
"104","@realDonaldTrump  You did nothing to prevent the the tens of thousands of deaths in this country from covid-19, and… https://t.co/9P9oZgs6Ob",FALSE,1,"realDonaldTrump",2020-05-07 23:41:15,TRUE,NA,"1258542443042967554","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyger97_toni",0,FALSE,FALSE,NA,NA
"105","@realDonaldTrump Trump I hold you accountable for letting America get slammed by Covid- 19. The Lincoln Project has… https://t.co/Na6XLNp0Jy",FALSE,0,"realDonaldTrump",2020-05-07 23:41:08,TRUE,"1258479301994954754","1258542411002703873","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmis2014",0,FALSE,FALSE,NA,NA
"106","@realDonaldTrump you’ve been exposed to Covid-19 go quarantine for 14 days",FALSE,0,"realDonaldTrump",2020-05-07 23:41:05,FALSE,NA,"1258542399652941824","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bluealltheway3",0,FALSE,FALSE,NA,NA
"107","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:40:57,FALSE,NA,"1258542368808005632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dchall444",1300,TRUE,FALSE,NA,NA
"108","@GregAbbott_TX @realDonaldTrump How long until Texas again leads the nation?  In new COVID-19 cases?",FALSE,18,"GregAbbott_TX",2020-05-07 23:40:36,FALSE,"1258491363693338624","1258542279947505664","90651198","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","leftcoastbabe",0,FALSE,FALSE,NA,NA
"109","RT @the_resistor: @kylegriffin1 It doesn't matter if they test you EVERY HOUR @realDonaldTrump  ~  your OWN CARELESSNESS may have caused yo…",FALSE,0,NA,2020-05-07 23:40:33,FALSE,NA,"1258542266966147072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShanonLynne",50,TRUE,FALSE,NA,NA
"110","RT @the_resistor: @kylegriffin1 It doesn't matter if they test you EVERY HOUR @realDonaldTrump  ~  your OWN CARELESSNESS may have caused yo…",FALSE,0,NA,2020-05-07 23:40:20,FALSE,NA,"1258542210703716352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnKnudsen5",50,TRUE,FALSE,NA,NA
"111","Did you know that @BarackObama left @realDonaldTrump with broken #COVID19 tests YEARS before #Covid_19 was a thing? https://t.co/ARtYN0vrt2",FALSE,0,NA,2020-05-07 23:40:07,FALSE,NA,"1258542158878871554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bubba_wubba",0,FALSE,FALSE,NA,NA
"112","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:40:00,FALSE,NA,"1258542126133964800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gonzo3344",1300,TRUE,FALSE,NA,NA
"113","So @realdonaldtrump doesn't think doing Covid-19 testing on everyone is important.  Except for him.  When once a we… https://t.co/b2wieeWLUg",FALSE,7,NA,2020-05-07 23:39:57,TRUE,NA,"1258542113433595904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlanLunin",1,FALSE,FALSE,NA,NA
"114","RT @the_resistor: @realDonaldTrump The TRUTH IS going to come out 

It ISN'T CHINA'S or @WHO's Fault

It IS @realDonaldTrump's FAULT

Trump…",FALSE,0,NA,2020-05-07 23:39:41,FALSE,NA,"1258542046152765440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LizLuttle",77,TRUE,FALSE,NA,NA
"115","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:39:40,FALSE,NA,"1258542044135354371",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tevet",524,TRUE,FALSE,NA,NA
"116","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:39:34,FALSE,NA,"1258542018021605376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iambrig",1300,TRUE,FALSE,NA,NA
"117","RT @File411: “ often work very close to the President and first family. Trump was upset when he was informed Wednesday that the valet had t…",FALSE,0,NA,2020-05-07 23:39:24,FALSE,NA,"1258541976632217600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","79topper",17,TRUE,FALSE,NA,NA
"118","RT @DrDenaGrayson: Whoops! @realDonaldTrump's personal valet **who serves Trump's food and beverage** has tested positive for #coronavirus.…",FALSE,0,NA,2020-05-07 23:39:05,FALSE,NA,"1258541895816380416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jameypiedalue",659,TRUE,FALSE,NA,NA
"119","RT @Lampasvlad: Chile: Minister of Health
Jaime Mañalich
A lot of countries failed at what
you accomplished, #Covid_19 
simply because they…",FALSE,0,NA,2020-05-07 23:39:02,FALSE,NA,"1258541882658807808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jimespania",7,TRUE,FALSE,NA,NA
"120","RT @keithmartinmd: .⁦@realDonaldTrump⁩ please follow the science and ⁦@CDCgov⁩ ⁦@NIH⁩ guidance over opening the economy. Ignoring their exp…",FALSE,0,NA,2020-05-07 23:39:01,FALSE,NA,"1258541879462817792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CUGHnews",4,TRUE,FALSE,NA,NA
"121","RT @ALJWS: @joelockhart @realDonaldTrump We can grapple all we want. But with Barr &amp; McConnell in place there's nothing that can be done--u…",FALSE,0,NA,2020-05-07 23:38:49,FALSE,NA,"1258541828539744257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarySch07726825",2,TRUE,FALSE,NA,NA
"122","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:38:44,FALSE,NA,"1258541810676191232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WideAwa26871633",524,TRUE,FALSE,NA,NA
"123","RT @dcexaminer: ""Impeachment 2.0"" or ""C.O.U.P""

@GOPLeader, @RepAndyBiggsAZ, and @RepLouieGohmert call out the anti-@realdonaldTrump COVID-…",FALSE,0,NA,2020-05-07 23:38:43,FALSE,NA,"1258541804506370049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jojolup",94,TRUE,FALSE,NA,NA
"124","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:38:37,FALSE,NA,"1258541780204523520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennifermcfarl4",524,TRUE,FALSE,NA,NA
"125","RT @lostinohio1: @dad_darius @realDonaldTrump This right here is a prime example of trumps America First, or rather America Last.

This is…",FALSE,0,NA,2020-05-07 23:38:33,FALSE,NA,"1258541764928892928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","colettebrown1",8,TRUE,FALSE,NA,NA
"126","RT @realannapaulina: Today I launch the #ThankYou45 campaign to highlight how @realDonaldTrump has delivered for FL to respond to COVID-19.…",FALSE,0,NA,2020-05-07 23:38:33,FALSE,NA,"1258541764828295169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike71914654",272,TRUE,FALSE,NA,NA
"127","@DeanObeidallah @CarreyG @realDonaldTrump Bottom line: different viruses have different mortality rates.

Those fac… https://t.co/rIzMGvpoG4",FALSE,0,"DeanObeidallah",2020-05-07 23:38:25,TRUE,"1257288374659973120","1258541727800897538","18320938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeharvey",0,FALSE,FALSE,NA,NA
"128","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:38:19,FALSE,NA,"1258541703549423616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatriciaBride",524,TRUE,FALSE,NA,NA
"129","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 23:38:16,FALSE,NA,"1258541691880914944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BMLewis2",1300,TRUE,FALSE,NA,NA
"130","@realDonaldTrump and @senatemajldr covid-19 economic recovery plan is detailed within the economic problems of Puerto Rico...",FALSE,0,"realDonaldTrump",2020-05-07 23:38:05,FALSE,NA,"1258541646297194496","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leplaygroundbo1",0,FALSE,FALSE,NA,NA
"131","RT @no_silenced: San Francisco Delivers Weed, Opioids, Booze and Ciggies to Homeless Locked Up for COVID-19

Mr President, can you please n…",FALSE,0,NA,2020-05-07 23:37:27,FALSE,NA,"1258541486364258305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chevy335",524,TRUE,FALSE,NA,NA
"132","@disneydoc911 @KatieHill4CA @realDonaldTrump @VP DrG you cannot be serious? Trump’s ineptitude caused USA to have t… https://t.co/CKxLQWkNQV",FALSE,0,"disneydoc911",2020-05-07 23:37:21,TRUE,"1258243263603060736","1258541461483614209","364139978","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kuvlotik",0,FALSE,FALSE,NA,NA
